                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 2.5574,                 1.1988,                 2.0816,                0.33704,                0.08571,                0.08208,                0.01924,                 5.8538,                 3.2961,                 3.6939,             0.00049319,             0.00049319,             0.00049319
                     46,                 2.9003,                 1.3472,                 2.2908,                0.65348,                0.14286,                0.14211,                0.04481,                 5.2752,                 2.8744,                 3.3769,              0.0004954,              0.0004954,              0.0004954
                     47,                 2.7881,                 1.1745,                 2.0224,                0.65348,                0.14286,                0.14211,                0.04481,                 5.2752,                 2.8744,                 3.3769,             0.00049722,             0.00049722,             0.00049722
                     48,                 2.6492,                 1.2945,                 2.2426,                0.65348,                0.14286,                0.14211,                0.04481,                 5.2752,                 2.8744,                 3.3769,             0.00049864,             0.00049864,             0.00049864
                     49,                 2.8844,                 1.1304,                 1.8215,                0.65348,                0.14286,                0.14211,                0.04481,                 5.2752,                 2.8744,                 3.3769,             0.00049966,             0.00049966,             0.00049966
                     50,                 2.7853,                 1.2683,                 2.2914,                0.58889,                0.14286,                0.15243,                0.04169,                 4.4504,                 2.2826,                 2.9614,             0.00050028,             0.00050028,             0.00050028
                     51,                 2.8797,                 1.1669,                 2.0829,                0.58889,                0.14286,                0.15243,                0.04169,                 4.4504,                 2.2826,                 2.9614,              0.0005005,              0.0005005,              0.0005005
                     52,                 2.4428,                 1.1219,                 1.9995,                0.58889,                0.14286,                0.15243,                0.04169,                 4.4504,                 2.2826,                 2.9614,             0.00050032,             0.00050032,             0.00050032
                     53,                 2.6413,                 1.3388,                 2.3537,                0.58889,                0.14286,                0.15243,                0.04169,                 4.4504,                 2.2826,                 2.9614,             0.00049974,             0.00049974,             0.00049974
                     54,                 2.7937,                  1.184,                 2.0276,                0.58889,                0.14286,                0.15243,                0.04169,                 4.4504,                 2.2826,                 2.9614,             0.00049876,             0.00049876,             0.00049876
                     55,                 3.0021,                 1.3586,                 2.4592,                0.73242,                0.31291,                0.30858,                0.05662,                  3.941,                 1.8184,                 2.7056,             0.00049738,             0.00049738,             0.00049738
                     56,                 2.4807,                 1.3348,                 2.3746,                0.73242,                0.31291,                0.30858,                0.05662,                  3.941,                 1.8184,                 2.7056,              0.0004956,              0.0004956,              0.0004956
                     57,                 2.6397,                 1.1993,                 2.0963,                0.73242,                0.31291,                0.30858,                0.05662,                  3.941,                 1.8184,                 2.7056,             0.00049343,             0.00049343,             0.00049343
                     58,                 2.9305,                 1.2355,                 2.2112,                0.73242,                0.31291,                0.30858,                0.05662,                  3.941,                 1.8184,                 2.7056,             0.00049085,             0.00049085,             0.00049085
                     59,                 3.2848,                  1.267,                 2.0812,                0.73242,                0.31291,                0.30858,                0.05662,                  3.941,                 1.8184,                 2.7056,             0.00048787,             0.00048787,             0.00048787
                     60,                 2.4837,                 1.1122,                  1.985,                0.46034,                0.45714,                0.34475,                0.08217,                 3.4197,                 1.5507,                 2.5477,              0.0004845,              0.0004845,              0.0004845
                     61,                 2.8395,                 1.3155,                 2.2613,                0.46034,                0.45714,                0.34475,                0.08217,                 3.4197,                 1.5507,                 2.5477,             0.00048072,             0.00048072,             0.00048072
                     62,                 2.9821,                  1.155,                 1.9894,                0.46034,                0.45714,                0.34475,                0.08217,                 3.4197,                 1.5507,                 2.5477,             0.00047654,             0.00047654,             0.00047654
                     63,                 2.6414,                 1.1398,                 1.9453,                0.46034,                0.45714,                0.34475,                0.08217,                 3.4197,                 1.5507,                 2.5477,             0.00047197,             0.00047197,             0.00047197
                     64,                 2.7364,                 1.3211,                 2.0802,                0.46034,                0.45714,                0.34475,                0.08217,                 3.4197,                 1.5507,                 2.5477,             0.00046699,             0.00046699,             0.00046699
                     65,                 2.7597,                 1.1736,                 1.9887,                0.45045,                0.54286,                0.40459,                0.09914,                 3.1109,                 1.4546,                 2.3973,             0.00046162,             0.00046162,             0.00046162
                     66,                 2.5696,                 1.1377,                 1.9919,                0.45045,                0.54286,                0.40459,                0.09914,                 3.1109,                 1.4546,                 2.3973,             0.00045584,             0.00045584,             0.00045584
                     67,                 3.8497,                  1.309,                 1.9507,                0.45045,                0.54286,                0.40459,                0.09914,                 3.1109,                 1.4546,                 2.3973,             0.00044967,             0.00044967,             0.00044967
                     68,                 2.5288,                 1.2629,                 2.1463,                0.45045,                0.54286,                0.40459,                0.09914,                 3.1109,                 1.4546,                 2.3973,              0.0004431,              0.0004431,              0.0004431
                     69,                 2.8583,                 1.2257,                 2.0795,                0.45045,                0.54286,                0.40459,                0.09914,                 3.1109,                 1.4546,                 2.3973,             0.00043612,             0.00043612,             0.00043612
                     70,                 2.5318,                 1.1263,                 2.0827,                0.45045,                0.54286,                0.40459,                0.09914,                 3.1109,                 1.4546,                 2.3973,             0.00042875,             0.00042875,             0.00042875
                     71,                 3.2872,                 1.2921,                 2.0781,                0.46088,                0.68394,                 0.4458,                 0.1029,                 2.9975,                 1.4235,                 2.3163,             0.00042098,             0.00042098,             0.00042098
                     72,                 3.2564,                 1.2995,                 1.9977,                0.46088,                0.68394,                 0.4458,                 0.1029,                 2.9975,                 1.4235,                 2.3163,             0.00041281,             0.00041281,             0.00041281
                     73,                 2.7047,                 1.2283,                 2.0694,                0.46088,                0.68394,                 0.4458,                 0.1029,                 2.9975,                 1.4235,                 2.3163,             0.00040424,             0.00040424,             0.00040424
                     74,                 2.7332,                  1.083,                 1.9249,                0.46088,                0.68394,                 0.4458,                 0.1029,                 2.9975,                 1.4235,                 2.3163,             0.00039527,             0.00039527,             0.00039527
                     75,                 2.5499,                  1.167,                 2.0785,                0.46088,                0.68394,                 0.4458,                 0.1029,                 2.9975,                 1.4235,                 2.3163,              0.0003859,              0.0003859,              0.0003859
                     76,                 2.6134,                 1.1057,                 2.0263,                0.46088,                0.68394,                 0.4458,                 0.1029,                 2.9975,                 1.4235,                 2.3163,             0.00037612,             0.00037612,             0.00037612
                     77,                 3.4352,                 1.2225,                 1.8753,                0.50354,                    0.6,                0.47441,                0.11515,                 2.9832,                 1.3447,                 2.2471,             0.00036596,             0.00036596,             0.00036596
                     78,                 2.6008,                 1.2072,                 1.9696,                0.50354,                    0.6,                0.47441,                0.11515,                 2.9832,                 1.3447,                 2.2471,             0.00035539,             0.00035539,             0.00035539
                     79,                 2.8211,                 1.2726,                 2.1531,                0.50354,                    0.6,                0.47441,                0.11515,                 2.9832,                 1.3447,                 2.2471,             0.00034442,             0.00034442,             0.00034442
                     80,                 3.1776,                  1.154,                 1.8565,                0.50354,                    0.6,                0.47441,                0.11515,                 2.9832,                 1.3447,                 2.2471,             0.00033305,             0.00033305,             0.00033305
                     81,                  2.507,                 1.0854,                 1.9818,                0.50354,                    0.6,                0.47441,                0.11515,                 2.9832,                 1.3447,                 2.2471,             0.00032128,             0.00032128,             0.00032128
                     82,                 3.1583,                 1.1762,                 1.9356,                0.50354,                    0.6,                0.47441,                0.11515,                 2.9832,                 1.3447,                 2.2471,             0.00030911,             0.00030911,             0.00030911
                     83,                 2.5444,                 1.2297,                 2.0187,                0.50354,                    0.6,                0.47441,                0.11515,                 2.9832,                 1.3447,                 2.2471,             0.00029654,             0.00029654,             0.00029654
                     84,                 2.4539,                   1.18,                 2.2136,                0.57969,                0.65714,                0.59132,                0.14344,                 2.8521,                 1.2838,                 2.1629,             0.00028358,             0.00028358,             0.00028358
                     85,                 2.7386,                 1.1959,                 2.1489,                0.57969,                0.65714,                0.59132,                0.14344,                 2.8521,                 1.2838,                 2.1629,             0.00027021,             0.00027021,             0.00027021
                     86,                 3.5381,                 1.2375,                 1.8781,                0.57969,                0.65714,                0.59132,                0.14344,                 2.8521,                 1.2838,                 2.1629,             0.00025645,             0.00025645,             0.00025645
                     87,                 2.7338,                 1.1316,                 1.9856,                0.57969,                0.65714,                0.59132,                0.14344,                 2.8521,                 1.2838,                 2.1629,             0.00024228,             0.00024228,             0.00024228
                     88,                 2.5999,                 1.1226,                 2.0015,                0.57969,                0.65714,                0.59132,                0.14344,                 2.8521,                 1.2838,                 2.1629,             0.00022771,             0.00022771,             0.00022771
                     89,                 3.6312,                 1.3324,                 2.0711,                0.57969,                0.65714,                0.59132,                0.14344,                 2.8521,                 1.2838,                 2.1629,             0.00021275,             0.00021275,             0.00021275
                     90,                 2.6243,                 1.1046,                 1.7998,                0.57969,                0.65714,                0.59132,                0.14344,                 2.8521,                 1.2838,                 2.1629,             0.00019738,             0.00019738,             0.00019738
                     91,                 2.7555,                 1.3462,                 2.0636,                0.71323,                0.63976,                0.69599,                0.19312,                 2.6984,                 1.2436,                 2.1079,             0.00018162,             0.00018162,             0.00018162
                     92,                  2.486,                 1.1289,                 2.0172,                0.71323,                0.63976,                0.69599,                0.19312,                 2.6984,                 1.2436,                 2.1079,             0.00016546,             0.00016546,             0.00016546
                     93,                 2.4235,                 1.1077,                 1.8638,                0.71323,                0.63976,                0.69599,                0.19312,                 2.6984,                 1.2436,                 2.1079,             0.00014889,             0.00014889,             0.00014889
                     94,                  2.661,                 1.2738,                 2.3573,                0.71323,                0.63976,                0.69599,                0.19312,                 2.6984,                 1.2436,                 2.1079,             0.00013193,             0.00013193,             0.00013193
                     95,                 2.4951,                  1.236,                 2.2573,                0.71323,                0.63976,                0.69599,                0.19312,                 2.6984,                 1.2436,                 2.1079,             0.00011457,             0.00011457,             0.00011457
                     96,                 2.5195,                 1.2234,                 2.2697,                0.71323,                0.63976,                0.69599,                0.19312,                 2.6984,                 1.2436,                 2.1079,             9.6805e-05,             9.6805e-05,             9.6805e-05
                     97,                 2.4637,                 1.2268,                 2.2253,                0.71323,                0.63976,                0.69599,                0.19312,                 2.6984,                 1.2436,                 2.1079,             7.8643e-05,             7.8643e-05,             7.8643e-05
                     98,                 2.4409,                 1.2041,                 2.1511,                0.71323,                0.63976,                0.69599,                0.19312,                 2.6984,                 1.2436,                 2.1079,             6.0082e-05,             6.0082e-05,             6.0082e-05
                     99,                 2.4921,                 1.2105,                 2.1504,                0.69395,                0.62857,                0.68906,                0.21003,                 2.6702,                 1.2312,                 2.0848,             4.1121e-05,             4.1121e-05,             4.1121e-05
                    100,                 2.5223,                 1.2887,                 2.3264,                0.69395,                0.62857,                0.68906,                0.21003,                 2.6702,                 1.2312,                 2.0848,              2.176e-05,              2.176e-05,              2.176e-05
